workload,sc_policy,tune,seed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
openb_pod_list_cpu050,01-Random,1.3,42,5.609761904761904,5.795512820512819,5.98925,6.19653846153846,6.400266666666666,6.603934426229507,6.783636363636364,6.984558823529411,7.173378378378377,7.386750000000001,7.5823188405797115,7.787848101265822,8.04283950617284,8.317023809523809,8.566712328767123,8.824050632911394,9.101829268292684,9.377951807228916,9.723253012048193,10.006499999999999,10.309397590361446,10.551780821917811,10.83405063291139,11.083943661971835,11.319857142857138,11.585897435897438,11.955714285714285,12.278378378378378,12.584268292682928,12.895774647887322,13.165949367088606,13.50025641025641,13.888352941176468,14.221388888888889,14.562837837837838,14.922166666666666,15.222037037037039,15.537971014492756,15.923164556962035,16.363506493506492,16.781710526315795,17.165606060606066,17.62403225806451,18.085256410256413,18.600843373493973,19.122027027027027,19.75278481012658,20.295238095238098,20.915238095238088,21.459878048780485,22.16182926829268,22.932727272727274,23.436451612903234,24.06740740740741,24.77518072289157,25.5785,26.41,27.150273972602736,28.06486842105263,28.84566265060241,29.88233766233767,30.863194444444446,31.711666666666662,32.69876543209877,33.75215189873417,34.820574712643676,36.234597701149426,37.50313432835821,38.70686746987952,40.03471428571429,41.24045454545454,42.57865671641791,43.91323076923077,45.19931506849315,46.82089552238806,48.792117647058824,51.00416666666666,53.10187499999999,55.333493975903615,57.51061728395062,60.06747126436782,62.942328767123286,65.6472131147541,68.06657142857144,70.91695652173912,74.20513513513512,78.27743243243245,82.51726027397261,86.79362499999999,90.91951219512195,92.49615384615386,92.9385,93.24942857142858,93.57268292682924,93.83000000000001,94.16181818181818,94.5064,94.78253164556963,95.02342465753424,95.28523809523809,95.6382558139535,95.79481012658229,95.96790697674416,96.234375,96.45888888888888,96.69381578947369,96.97987654320987,97.07216216216217,97.15447368421053,97.21430379746838,97.2670238095238,97.37319444444444,97.4180487804878,97.47025316455694,97.49404494382024,97.5075,97.53355263157894,97.54950617283949,97.57695121951221,97.6059420289855,97.63181818181815,97.65047058823528,97.67173333333336,97.6927027027027,97.71230769230766,97.73923076923077,97.76552631578947,97.7778571428571,97.78886075949367,97.8069696969697,97.82057142857143
openb_pod_list_cpu050,02-DotProd,1.3,42,5.733809523809524,6.086282051282052,6.649625,6.998846153846152,7.061866666666668,7.178196721311477,7.234285714285712,7.301176470588236,7.35,7.380750000000001,7.447971014492756,7.514810126582275,7.599012345679012,7.6886904761904775,7.827808219178081,7.937088607594939,8.008292682926827,8.081807228915663,8.243855421686748,8.373249999999999,8.570361445783133,8.696712328767122,8.813417721518988,8.940422535211267,9.048142857142858,9.156025641025645,9.268214285714288,9.396081081081082,9.526341463414633,9.633098591549297,9.737341772151895,9.894871794871797,10.060705882352941,10.213472222222222,10.422162162162163,10.582333333333331,10.72944444444444,10.89739130434783,11.063417721518988,11.2987012987013,11.493026315789473,11.654242424242426,11.809516129032259,12.013333333333335,12.277710843373493,12.55689189189189,12.779240506329112,13.058928571428572,13.337301587301585,13.583170731707316,13.846463414634147,14.14103896103896,14.475806451612904,14.785925925925927,15.136746987951803,15.52,15.850270270270268,16.195616438356165,16.654868421052633,17.11012048192771,17.5287012987013,17.99513888888889,18.472916666666663,18.964197530864197,19.479113924050637,20.02781609195402,20.596781609195407,21.19194029850746,21.86433734939759,22.54157142857143,23.225151515151513,24.041791044776122,24.781692307692307,25.59849315068493,26.52388059701492,27.42329411764706,28.512222222222224,29.601250000000004,30.90265060240964,32.33148148148149,34.02183908045976,35.781643835616435,37.88459016393443,39.97299999999999,42.395797101449276,45.358648648648646,48.63472972972973,52.27054794520548,56.60725,61.51,67.4378205128205,74.918125,84.74071428571428,95.36878048780486,98.27285714285716,98.27556818181819,98.27999999999997,98.27632911392408,98.2754794520548,98.41714285714286,98.45197674418608,98.45,98.44197674418606,98.44000000000001,98.44,98.43999999999998,98.44,98.44,98.44407894736842,98.43999999999997,98.43999999999998,98.44,98.44,98.43999999999997,98.44000000000001,98.44000000000001,98.43999999999998,98.44,98.44,98.43999999999997,98.43999999999998,98.44,98.43999999999998,98.44,98.43999999999997,98.43802197802201,98.43000000000002,98.43000000000004,98.43000000000004,98.43000000000002,98.42999999999999
openb_pod_list_cpu050,03-GpuClustering,1.3,42,5.548571428571428,5.513589743589742,5.562250000000001,5.631410256410256,5.678933333333333,5.72327868852459,5.916493506493505,6.058235294117646,6.118783783783785,6.191,6.372608695652175,6.502784810126581,6.607530864197531,6.82547619047619,7.0660273972602745,7.209620253164558,7.341829268292683,7.5051807228915655,7.861204819277108,8.245999999999999,8.499036144578312,8.674109589041095,8.85291139240506,9.007042253521131,9.112714285714285,9.198076923076925,9.282619047619049,9.390135135135136,9.512926829268293,9.627887323943666,9.764430379746837,9.929999999999998,10.091176470588234,10.231805555555557,10.405135135135135,10.543833333333335,10.683703703703705,10.865942028985511,11.010886075949365,11.163116883116885,11.348026315789474,11.490757575757574,11.631129032258064,11.850384615384618,12.09,12.34635135135135,12.561518987341769,12.806547619047622,13.066666666666661,13.296707317073173,13.531097560975612,13.83077922077922,14.138870967741934,14.431851851851851,14.808433734939761,15.202499999999997,15.541756756756756,15.861369863013698,16.24618421052632,16.65397590361446,17.087662337662334,17.540555555555557,18.014027777777777,18.490864197530865,18.998860759493674,19.542068965517238,20.0887356321839,20.675522388059697,21.39289156626506,22.039714285714282,22.697272727272722,23.52716417910448,24.312,25.13684931506849,26.055074626865668,26.881529411764703,27.933055555555555,29.0375,30.367228915662658,31.795555555555556,33.330689655172414,35.05410958904109,37.03622950819672,39.14271428571429,41.44507246376811,44.33256756756757,47.80486486486486,51.535342465753416,55.807500000000005,60.63182926829269,66.5225641025641,74.00187500000001,83.65357142857142,94.0589024390244,96.75285714285714,96.75,96.75,96.7405063291139,96.74,96.73238095238094,96.72999999999999,96.72367088607598,96.70197674418608,96.70000000000002,96.70000000000002,96.7,96.69222222222226,96.69702702702702,96.69434210526316,96.68999999999997,96.68999999999998,96.69,96.68573170731709,96.68000000000004,96.68000000000002,96.68000000000002,96.67592105263158,96.66999999999999,96.66999999999999,96.66999999999999,96.66999999999999,96.66105882352937,96.65999999999998,96.65999999999998,96.65999999999997,96.64934065934062,96.64000000000001,96.64000000000003,96.6307594936709,96.62318181818182,96.61999999999999
openb_pod_list_cpu050,04-GpuPacking,1.3,42,5.549047619047619,5.537820512820514,5.552875,5.6189743589743575,5.657866666666667,5.715737704918034,5.88987012987013,6.023088235294118,6.048243243243244,6.06775,6.245797101449274,6.356202531645568,6.446172839506173,6.669404761904765,6.8998630136986305,7.076962025316455,7.21280487804878,7.362409638554217,7.6983132530120475,8.119874999999999,8.333855421686746,8.51931506849315,8.691139240506327,8.835070422535209,8.939142857142857,9.043846153846156,9.136785714285717,9.265,9.411829268292683,9.537605633802817,9.70151898734177,9.849743589743587,10.006235294117648,10.162361111111112,10.319054054054053,10.469666666666663,10.622962962962962,10.787971014492758,10.947974683544302,11.131688311688313,11.334605263157892,11.481212121212119,11.657096774193553,11.877564102564103,12.10855421686747,12.364594594594594,12.58,12.833571428571432,13.093174603174603,13.326219512195125,13.578536585365855,13.864025974025974,14.142903225806451,14.431111111111113,14.79,15.188125000000003,15.518648648648647,15.858767123287668,16.29644736842105,16.719036144578318,17.117402597402595,17.575000000000003,18.022916666666667,18.50827160493827,18.96974683544304,19.509195402298847,20.059885057471256,20.674328358208957,21.38036144578313,22.102142857142862,22.739999999999995,23.537462686567164,24.258307692307692,25.056575342465752,25.950149253731347,26.759999999999998,27.790138888888887,28.891250000000003,30.182409638554216,31.586172839506172,33.27310344827586,35.08753424657534,37.11213114754098,39.21342857142858,41.51231884057971,44.36351351351352,47.707837837837836,51.327397260273976,55.560625,60.310609756097556,66.21756410256411,73.55825,83.19528571428572,94.09439024390244,98.23285714285713,98.23,98.22999999999999,98.22632911392408,98.22000000000001,98.22000000000001,98.22,98.21797468354433,98.21,98.20075000000001,98.20000000000002,98.2,98.20000000000002,98.20000000000002,98.2,98.2,98.20000000000002,98.20000000000002,98.22987804878049,98.27000000000004,98.27000000000001,98.27,98.2659210526316,98.26,98.26,98.26000000000002,98.26000000000002,98.26,98.26,98.26,98.26000000000002,98.25835164835165,98.25,98.25,98.25,98.25,98.25
openb_pod_list_cpu050,05-BestFit,1.3,42,5.683333333333333,5.908717948717948,6.278375,6.471538461538463,6.701333333333334,6.831639344262295,6.9012987012987,6.939411764705882,6.984324324324325,7.01725,7.082608695652175,7.134430379746832,7.212345679012346,7.295833333333335,7.387397260273972,7.473417721518988,7.543292682926832,7.595060240963855,7.676506024096387,7.773874999999999,8.006144578313252,8.133972602739725,8.256708860759488,8.413098591549296,8.51628571428571,8.605897435897434,8.680833333333334,8.789594594594595,8.90829268292683,9.014084507042254,9.132658227848104,9.261538461538464,9.411764705882355,9.553611111111111,9.71054054054054,9.841999999999997,9.999999999999998,10.164202898550727,10.312911392405063,10.464935064935062,10.643421052631581,10.792878787878788,10.962419354838705,11.20487179487179,11.42722891566265,11.671756756756755,11.89518987341772,12.139761904761906,12.38603174603175,12.606829268292683,12.843170731707316,13.12896103896104,13.41016129032258,13.685679012345679,14.01855421686747,14.392374999999998,14.7027027027027,15.017534246575343,15.412763157894739,15.840722891566264,16.253376623376628,16.659583333333334,17.093611111111112,17.526666666666667,18.00113924050633,18.509080459770114,19.02206896551724,19.594925373134327,20.22722891566265,20.91314285714286,21.563333333333333,22.34074626865672,23.03292307692308,23.801232876712334,24.637014925373133,25.448235294117644,26.469305555555557,27.539374999999996,28.807349397590365,30.11814814814815,31.634137931034488,33.20712328767123,35.09557377049181,37.07299999999999,39.30710144927536,42.02445945945946,45.13337837837837,48.50534246575343,52.504125,56.93353658536584,62.48,69.453125,78.55885714285714,88.87426829268293,97.46298701298701,97.62670454545454,97.63,97.62632911392403,97.62,97.62,97.62802325581393,97.62367088607594,97.61000000000001,97.60475000000001,97.60740740740741,97.60999999999999,97.61,97.60999999999999,97.60434210526319,97.60000000000004,97.60000000000002,97.60000000000001,97.60000000000002,97.60000000000004,97.60000000000002,97.60000000000001,97.60000000000002,97.60000000000002,97.60000000000002,97.60000000000004,97.60000000000004,97.60000000000002,97.60000000000002,97.60000000000002,97.60000000000004,97.59637362637363,97.59000000000003,97.59000000000003,97.59000000000003,97.59000000000002,97.59000000000002
openb_pod_list_cpu050,06-FGD,1.3,42,5.529047619047619,5.468333333333334,5.488875,5.570000000000001,5.616266666666665,5.681311475409836,5.726883116883118,5.763382352941174,5.796351351351352,5.820249999999999,5.879710144927538,5.9348101265822795,6.0008641975308645,6.073452380952381,6.149452054794521,6.223037974683544,6.276585365853658,6.340120481927711,6.402168674698795,6.465875,6.525662650602407,6.608904109589042,6.675063291139241,6.757323943661972,6.815714285714283,6.890384615384614,6.948214285714287,7.024999999999999,7.125243902439024,7.1966197183098615,7.28582278481013,7.38564102564103,7.50505882352941,7.5975,7.705945945945946,7.801500000000002,7.877222222222224,7.993333333333331,8.076835443037975,8.194805194805195,8.342236842105262,8.442424242424243,8.540483870967742,8.66294871794872,8.811927710843372,8.982432432432432,9.158481012658228,9.358095238095242,9.539682539682541,9.69231707317073,9.816219512195122,10.016493506493507,10.191129032258063,10.418395061728393,10.66686746987952,10.9295,11.183243243243243,11.406027397260276,11.669999999999998,11.909759036144578,12.149480519480518,12.44111111111111,12.74472222222222,13.079753086419753,13.42759493670886,13.8267816091954,14.220000000000006,14.597910447761192,15.012530120481927,15.447142857142854,15.842424242424242,16.366268656716414,16.85446153846154,17.43986301369863,18.04970149253731,18.615058823529413,19.348333333333333,20.122125,20.980843373493975,21.98493827160494,23.048390804597695,24.232602739726026,25.562622950819666,26.91014285714286,28.4468115942029,30.33121621621622,32.566891891891885,34.93972602739726,37.895125,41.03951219512195,45.06423076923077,50.20525,56.68900000000001,64.14939024390245,75.08064935064934,92.63784090909091,97.86093333333334,97.85632911392409,97.85000000000001,97.85000000000002,97.85000000000002,97.84367088607598,97.83000000000001,97.83000000000001,97.83000000000001,97.83000000000001,97.83000000000001,97.83000000000001,97.82434210526313,97.81999999999996,97.81999999999996,97.82,97.81573170731707,97.81000000000003,97.81359550561795,97.80999999999999,97.81000000000002,97.81,97.81,97.81000000000003,97.81000000000002,97.81,97.80973333333334,97.80567567567566,97.81000000000003,97.80131868131866,97.8,97.8,97.8,97.79999999999998,97.80000000000001
openb_pod_list_cpu050,07-FGDPredictor,1.3,42,5.528333333333333,5.462692307692308,5.5005,5.569871794871792,5.617866666666665,5.681147540983606,5.725324675324677,5.756176470588234,5.789729729729729,5.8295,5.88246376811594,5.929999999999999,5.993333333333332,6.066190476190476,6.139315068493151,6.213164556962026,6.266829268292683,6.321084337349399,6.392409638554216,6.46225,6.521445783132527,6.5887671232876714,6.65113924050633,6.745774647887324,6.801142857142856,6.8741025641025635,6.926071428571429,7.004594594594595,7.104390243902438,7.186338028169017,7.2731645569620245,7.359487179487178,7.478823529411763,7.583888888888889,7.710405405405405,7.815166666666668,7.887222222222222,8.01043478260869,8.105443037974682,8.234805194805192,8.389736842105265,8.493636363636362,8.595806451612903,8.748076923076924,8.919879518072287,9.110000000000001,9.304683544303797,9.504880952380953,9.694126984126983,9.865365853658536,10.042926829268293,10.220259740259738,10.391451612903227,10.62753086419753,10.918433734939759,11.189124999999999,11.429459459459459,11.675616438356164,11.945000000000002,12.232530120481927,12.530259740259744,12.842222222222224,13.175277777777776,13.498271604938273,13.868481012658224,14.273908045977013,14.708965517241388,15.116716417910446,15.592771084337347,16.083428571428573,16.52969696969697,17.13611940298507,17.67123076923077,18.289589041095887,18.92373134328358,19.624235294117646,20.481805555555557,21.307,22.2255421686747,23.248518518518516,24.377816091954028,25.650000000000002,27.109836065573777,28.57157142857143,30.146666666666672,32.15783783783784,34.57648648648649,37.14260273972603,40.1985,43.603780487804876,47.905256410256406,55.08799999999999,64.76385714285713,76.98268292682927,92.4927272727273,98.49920454545455,98.60000000000002,98.60000000000004,98.60000000000001,98.60000000000002,98.60000000000002,98.59367088607598,98.59000000000002,98.59000000000002,98.59000000000002,98.59000000000003,98.59000000000002,98.59000000000002,98.58894736842107,98.59000000000003,98.59000000000002,98.59000000000002,98.59000000000002,98.59000000000003,98.59988764044945,98.60000000000001,98.60000000000002,98.60000000000002,98.60000000000002,98.60000000000004,98.60000000000004,98.60000000000002,98.60000000000002,98.60000000000002,98.60000000000004,98.598021978022,98.59000000000003,98.59000000000003,98.59000000000003,98.59000000000002,98.59000000000002
openb_pod_list_cpu100,01-Random,1.3,42,10.648863636363636,10.800481927710843,11.004470588235295,11.248444444444443,11.480547945205481,11.678314606741571,11.926829268292684,12.123536585365855,12.3495,12.623493975903614,12.811282051282047,13.052613636363635,13.333214285714288,13.581136363636363,13.837951807228919,14.093690476190478,14.329759036144582,14.556999999999999,14.83831325301205,15.110470588235295,15.35719512195122,15.567764705882356,15.855581395348837,16.182826086956517,16.47722222222222,16.731343283582085,16.952878787878785,17.172676056338027,17.39985915492958,17.662631578947366,17.943764705882348,18.27715909090909,18.681951219512197,19.00506493506494,19.36576923076923,19.77128571428572,20.10265060240964,20.44919354838709,20.80168674698795,21.250117647058826,21.63710144927536,22.00910447761194,22.429885057471267,22.97205479452055,23.402967032967023,23.892,24.358522727272728,24.976395348837208,25.60197530864198,26.225168539325843,26.857468354430384,27.639714285714287,28.28298507462687,29.043614457831325,29.81065217391305,30.494588235294117,31.245599999999996,32.17367816091954,33.16249999999999,33.95814814814815,34.964999999999996,35.73579710144927,36.372950819672134,36.97048387096774,37.99975903614458,39.161071428571425,40.32613333333333,41.53220588235294,42.71521276595745,43.99692307692308,45.3122619047619,46.67333333333333,48.504675324675325,50.30575342465753,52.24186046511626,54.236374999999995,55.92358024691359,58.17806818181818,60.54539325842697,62.859736842105264,65.15824324324325,67.7220731707317,70.1656,73.39862500000001,76.79341176470588,80.12657894736842,83.57652777777778,87.4559139784946,91.09808823529413,92.48662790697675,93.7482894736842,94.53345679012345,94.75103896103894,95.06985294117646,95.25463414634146,95.49679012345679,95.74011627906978,96.05769230769229,96.30940476190476,96.44488095238096,96.63099999999999,96.83976744186046,96.98488095238096,97.01271604938272,97.05494117647056,97.09788235294117,97.12402439024389,97.17162790697675,97.20697368421051,97.2516091954023,97.33418604651165,97.38594936708857,97.4185,97.45647058823528,97.52349999999998,97.56011904761901,97.58578313253014,97.60925,97.64808988764044,97.67825581395351,97.69160493827161,97.70000000000002,97.71309523809525,97.71999999999998,97.72000000000001,97.72,97.72000000000003,97.72000000000001,97.72219512195122,97.7234210526316,97.72666666666667
openb_pod_list_cpu100,02-DotProd,1.3,42,10.7675,11.249638554216869,11.904,12.279666666666667,12.367945205479453,12.40056179775281,12.434146341463416,12.531951219512196,12.760375,12.898674698795183,12.97474358974359,13.059204545454547,13.203095238095237,13.277613636363638,13.363132530120486,13.49321428571428,13.725542168674696,13.850875000000002,13.993373493975902,14.155764705882357,14.285000000000002,14.431764705882351,14.5993023255814,14.729239130434784,14.878444444444444,15.037164179104476,15.193333333333333,15.32070422535211,15.421830985915493,15.578289473684213,15.717882352941174,15.868749999999999,16.055243902439027,16.24311688311688,16.391923076923078,16.548714285714283,16.722771084337342,16.953064516129032,17.108674698795188,17.29329411764706,17.516086956521733,17.726119402985073,17.9635632183908,18.220410958904107,18.47450549450549,18.728461538461538,19.005,19.478720930232562,19.827160493827165,20.117640449438202,20.48987341772153,20.866857142857143,21.119850746268657,21.46120481927711,22.07086956521739,22.52658823529412,22.93653333333333,23.352528735632177,23.91226190476191,24.441111111111113,24.9635,25.539855072463766,26.017868852459014,26.531774193548383,27.141807228915663,27.725119047619046,28.380399999999998,29.020294117647065,30.00117021276596,31.010512820512815,31.79249999999999,32.71641975308642,33.67649350649351,34.81506849315068,36.09825581395348,37.382,38.88802469135803,40.519318181818186,42.35112359550561,44.11657894736842,45.93824324324325,48.34512195121951,50.773466666666664,53.44412500000001,57.095529411764694,60.29118421052632,64.4738888888889,69.28075268817206,74.75617647058823,81.67186046511628,89.5003947368421,97.53209876543208,99.16415584415581,99.23999999999998,99.24,99.24,99.24,99.23999999999998,99.24,99.24,99.23999999999998,99.24,99.30285714285715,99.36,99.36,99.36,99.36,99.36000000000001,99.35999999999999,99.36000000000001,99.36000000000001,99.35999999999997,99.36,99.35999999999999,99.36,99.36,99.35999999999999,99.36,99.36000000000001,99.36000000000001,99.36,99.35999999999999,99.36,99.36000000000003,99.36,99.36000000000001,99.35999999999999,99.36,99.36,99.35999999999999,99.36
openb_pod_list_cpu100,03-GpuClustering,1.3,42,10.60681818181818,10.668192771084335,10.80447058823529,10.943222222222223,11.004109589041095,11.107865168539327,11.24560975609756,11.409634146341466,11.538124999999999,11.64855421686747,11.917435897435897,12.085340909090906,12.172619047619047,12.32090909090909,12.516987951807227,12.697142857142861,13.020843373493978,13.364125000000001,13.590240963855422,13.876823529411768,14.191951219512195,14.406588235294114,14.669651162790696,14.889239130434785,15.014666666666663,15.149701492537316,15.32378787878788,15.450985915492957,15.50802816901408,15.638815789473687,15.767411764705875,15.92625,16.1190243902439,16.35623376623377,16.51743589743589,16.69585714285714,16.84963855421687,16.997903225806446,17.15144578313253,17.344823529411766,17.54652173913043,17.726417910447758,17.94770114942528,18.146164383561644,18.36769230769231,18.560000000000002,18.7925,19.086279069767443,19.33506172839506,19.598988764044947,19.903544303797464,20.21171428571428,20.43343283582089,20.745180722891565,21.176413043478263,21.60282352941176,22.01026666666667,22.409770114942525,22.812142857142856,23.18679012345679,23.623875,24.15811594202899,24.593278688524585,25.084999999999997,25.675783132530118,26.218690476190474,26.815466666666666,27.43720588235294,28.061914893617022,28.815512820512822,29.523095238095237,30.341604938271605,31.2125974025974,32.2758904109589,33.30860465116279,34.447874999999996,35.705061728395066,36.907954545454544,38.36303370786517,39.82236842105263,41.41608108108108,43.50109756097561,45.53906666666668,47.721125,50.74505882352941,53.28671052631579,56.76305555555555,60.85967741935486,65.52014705882354,71.2729069767442,77.79065789473685,85.53999999999999,94.66064935064935,97.95,97.95609756097562,97.96000000000001,97.95697674418608,97.95000000000005,97.95000000000002,97.95000000000002,97.95000000000005,97.95000000000003,97.94833333333334,97.94,97.94,97.94,97.94,97.94,97.93999999999998,97.93735632183912,97.93000000000004,97.93000000000004,97.93000000000002,97.93000000000002,97.96450000000002,97.99,97.99,97.98225,97.97999999999999,97.97999999999999,97.97061728395065,97.97000000000003,97.97000000000001,97.96999999999998,97.97000000000001,97.97,97.97000000000003,97.97000000000001,97.97000000000003,97.97000000000003,97.97
